"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Power Rangers","destinymckenna","17 June 2017","**CAUTION: CONTAINS SOME SPOILERS** The movie definitely surpassed my expectations. When the trailer was first released, I thought about going to see it but was not truly interested. When it was released to the public, I bought it and was surprised to like it as much as I did. Though it won't be up for any awards, it was enjoyable and fun to watch.If you want to see it because you were a fan of the old television show, be prepared for disappointment. This movie was not made to appeal to the previous generations. It has elements of nostalgia, but if you go into it expecting what you watched as a kid, you will not like this movie.KEEP IN MIND PEOPLE that this movie is PG-13, so if you have KIDS, you might want to look out for cussing, sexual innuendos, rebellious behavior, and scenes that IMPLY things of a sexual nature. It's a film about teenagers, so what more could be expected? Tapping into the teenage world, it was refreshing to see teenage drama play out in a way that is true to the real world.And the characters are truly everything people have been asking for and a major step in the right direction for the film industry. You have black, white, Asian, Indian, and Latino characters all sharing lead roles with one being apart of the LGBTQ+ community and another with Autism. And both aren't shoved into the background at any point. There is even dialogue in the movie referencing their different colored Power Ranger suits and their different ethnicities: ""Five kids, five colors, five different colored kids!""Problems I had with the film include CGI not being the best at times and the characters taking quite a while to mesh together and become a team. You also don't get to see them in their armor until the ending of the movie, which I can understand they tried to build up for suspense but didn't work the way the crew wanted it to. The movie wasn't as action packed as you expect a superhero movie to be. While I liked the fact they incorporated the ranger colors into the costume design, it seemed to me like they tried to overcompensate for the bland armor of the TV show by creating something shiny and new, but that just fell flat in my opinion. They just looked awkward to me in the scenes where they finally had morphed. WOULD RECOMMEND.Despite some points, this movie is overall a great watch. The ending does hold a cliffhanger with the role of the green ranger in the next film, but with how this film did in theaters, I would say do not watch after the credits unless you want to be taunted with the idea of a movie that may not be created. Holding out for a sequel.","8/10"
"Power Rangers","onionbagel","27 March 2017","Obviously everyone who was born after 1993 has seen some Power Rangers TV series, and some may have even seen the 1995 Mighty Morphin Power Rangers movie, so I don't think I need to explain WHAT Power Rangers are. With that being said, I'll get straight to the review.Whether you are ""young"" (people ranging from toddlers to 20+ year-olds), or an adult who watched Power Rangers with their kid, you will probably like this movie! Is it anything ""new"" or special; no, but it's an entertaining movie all the same. It's a lot like the first installment of most Marvel movies: Iron Man (1), Captain America: The First Avenger, Ant-Man, etc (roughly the first half of the movie is all about the superhero(s) learning to use their powers/learning to BE heroes). It's mainly story-driven, but it's got plenty of action! If you're looking for an Oscar-winning movie (like Lincoln, King's Speech, etc), you're not gonna find it here; however, if you're into action-packed superhero movies with (dumb teenage) comedy sprinkled in, AND you grew up with Power Rangers, you'll love this movie!","9/10"
"Power Rangers","emersonbrowne","13 June 2017","I went into this movie with zero expectations. I only watched Power Rangers a little bit when was younger and was never really into it, but, I got to say I was pleasantly surprised with this movie. I loved it, I think everyone involved did a very good job. There was a good mix of comedy, action, drama and even some sentimental moments. The actors all fit into their roles very well and some of them even surprised me. The cast had some well known actors/actresses such as Elizabeth Banks, Bill Vader and Bryan Cranston who all did very well in their roles. There was also a very good mix of new faces mixed in with Dacre Montgomery (who will be starring in season 2 of Stranger Things later this year.) Ludi Lin who was a very pleasant surprise. I have never heard of him before going to see this movie and now he is someone I am going to look out for in the future. Like probably most of you I have only heard some of Becky G's music but have never really given Her a second thought. When I heard she was going to be a main character in this movie I was a bit hesitant about it. I have never been happier to be proved wrong.She played the role of Trini perfectly and made her character someone that, I think, a lot of people can relate to. Naomi Scott as Kimberly was perfect casting. I loved her in Lemonade Mouth when I was younger so I was excited when I heard that she was cast in Power Rangers. She played the role of Kimberly very well and I definitely will be looking for her more in the future. Everyone did very well in their roles but to me, and I'm sure a lot of you, RJ Cyler stole the show. His portrayal of Billy was perfect. Billy was a very important character being the first superhero to be on the autism spectrum and RJ Cyler absolutely nailed it.Something that I personally am not a fan of in movies is a lot of CGI but, I got to say this movie pulled it off. It wasn't cheesy and went with the movie very well. I also have to mention the soundtrack in the film. every song fit the moment perfectly and added that extra bit to the movie. This movie was about all the characters becoming the Power Rangers and evolving. It takes a long time before they actually become the Power Rangers. The reason for doing this is to show how all of the characters develop throughout the movie which I think was a very dog move. Every character develops really well personally as well as a group. I really hope there is a sequel as the end set it up perfectly. At the end of this movie it shows the teacher at detention introduce a new character, Tommy. Introducing this character would be a good fit for the next movie (if there is one.) If they do decide to do another movie we will be able to see the rangers more experienced and, if they do decide to make Tommy a ranger, we can see how they adjust to the new addition.","9/10"
"Power Rangers","joelhbk","24 March 2017","Don't go in expecting top notch acting, effects or writing. This movie was never meant to be an example of film making excellence. It's a great teen movie. It combines elements of the drama kids go through nowadays and of course heroism and supernatural fiction. It's like Breakfast Club, Chronicles, Pacific Rim and even a bit of Toy Story 3 all combined. I laughed, teared up, threw my hands in the air, and even though I acknowledge it has its issues I enjoyed the heck out of it. The kids have to work on their acting, tho. The comedy was cheesy here and there but it's Power Rangers so what you expect? Also they touch very relevant issues, like mental illness, peer pressure, bullying, etc. And the importance of friendship and unity. It gets pretty emotional here and there. And it doesn't really piggyback that much on the nostalgia element, but when it does it hits you square in the Yay! bone. Go watch it. It's silly entertainment and cheesy fun at its best. Like the first Transformers. I even like it more than the first Transformers actually.","8/10"
"Power Rangers","TheHonestCritic","22 November 2022","""Power Rangers"" (2017), before I start my review, for those who may not have seen the news, Jason David Frank, who played the original green and white ranger, a.k.a. Tommy Oliver, has died. He has acted across many episodes of ""Power Rangers"" media, including a cameo appearance in this ""film"". Not only was he a great actor, but he was also an incredible martial artist and fighter in real life. He did all of the fighting himself when he played his character, which added to his performances. Wow, what a great talent he was! So, let's have a moment of silence for him. All right, let's get back to the review. One thing I will say about this ""movie"", is that the best part, by far, was the Tommy Oliver cameo. Yeah, so you can probably already guess where this is going. This ""film"" sucks! ""Power Rangers"" has a confused and boring storyline, overall terrible acting, and a predictable soundtrack to try and tie this diarrhea stain together. The plot is, Earth is invaded by aliens and it's up to five teenagers infused with morphing abilities to battle the threat as the Power Rangers. Here's a fun-fact for you all, this ""movie"" is based off the ""Mighty Morphin Power Rangers"" TV series (1993-1995) pilot episode, called ""Day of the Dumpster"". A unique choice for a storyline. I'm not going to clarify anything, but based on the result of this ""film"", it should be renamed ""Dumpster"" instead of ""Power Rangers""! However, that's just scratching the surface, this ""movie"" has a lot of problems. First of all, the tone is completely unbalanced. It doesn't know whether it wants to be serious, or over-the-top. The original ""Power Rangers"" TV series was mostly lighthearted and over-the-top, with some serious moments here and there. That's probably the biggest issue with this ""movie"", it's way too dark and gritty for this concept. Films, or TV shows for that matter, have a line between being dark and realistic, or light and over-the-top. Some movies or shows work better as dark, while some work better as light. Choosing the dark and realistic approach for ""Power Rangers"" was wrong, as it completely detracts from the concept. At some points, I actually forgot I was watching a ""Power Rangers"" film! Bottom line, if you're going to make a movie based on a certain premise, make sure that the tone matches. As for the acting, it's terrible from the majority of the cast! Most of them don't even look like they're trying at all. The best performances come from: Dacre Montgomery, Naomi Watt, RJ Cyler and Jason David Frank. To be honest, Jason David Frank's acting in his short cameo appearance was better than the rest of the acting in this ""film"" as a whole! As far as the soundtrack goes in this ""movie"", it's about as predictable as they come. That was surprising, because the film score was written and composed by Brian Tyler! In most cases, he writes some decent soundtracks for movies! What happened to him here? Now granted, some parts of the film score are okay. But, some parts of it are irritating to listen to. There are some sections of the soundtrack where it just sounds like a cheesy video game! Other than that, the music in this ""movie"" is just not memorable at all Any way, why don't we go ahead and move on to the only two good elements in this piece of trash? The only good things are the sets/locations and the special effects. All of the sets/locations are cool and give this ""film"" a decent atmosphere. That being said, they are out-of-place for a movie like this. But, they're still nice to look at though. As far as the special effects go, they are actually very well-done and still hold up today. Which is no surprise, being released in 2017! ""Power Rangers"" is yet another dark adaptation of otherwise lighthearted and over-the-top content that simply does not work. Is it the worst in that category? No, I've seen much worse ones in that regard. I'm struggling to give this ""movie"" 2 out of 5 stars on my personal scale, which equates to 4 out of 10 IMDB stars. Do I really have to tell you to avoid this ""film""? No, I think that's pretty obvious. Just stick with the original ""Power Rangers"" TV series instead. All it does is taint the legacy of the ""Power Rangers"" franchise. In this case, it is definitely not morphing time!","4/10"
"Power Rangers","coltonjc","13 June 2017","This movie has high production standards, by far the best production standards for anything Power Rangers or Super Sentai ever. Secondly, everyone on screen does a great job with their characters. The kids in the movie are fantastic actors who will have many big projects in the future.There are scenes that are intended for teens rather than kids, but if you can get over that and just enjoy the movie, you will be pleased. They are looking for a 15-35 demographic here.The main issue is that there is a lack of memorable scenes and the movie needed more action spots. Maybe even dug a little deeper into the mythology behind the Power Rangers. Explain why they exist and who the dangerous people in this world is.I believe the studio and producers were thinking that this would be an origin story and there would be many movies. But it did not do that well at the box office. New ideas are needed, maybe even doing a little more over the top stuff from the TV series. Something is missing here, which is why it got a 7 out of 10 for me. There's so many places that future movies can get to, but not sure if we will get sequels.","7/10"
"Power Rangers","smetin","24 March 2017","When this movie got announced, I was immediately excited. I hadn't watched Power Rangers since I was maybe 10 years old. I still remember coming downstairs on a Sunday morning to watch it. The original movie also sticks in my mind as one of my favourites in my youth. This movie had a lot riding on it, considering so many people like myself would watch this purely for nostalgia's sake.The movie starts in typical Power Rangers style: with some action in a jokey style. As the plot progresses you begin to meet characters who you know will become Power Rangers. They are introduced well and are given a fairly decent backstory, most of which you learn as the movie progresses. I felt as though I knew a little about each of the Rangers before they morphed, although most of it was somewhat of a cliché.I thoroughly enjoyed the training segments, along with the introduction of alpha-5 and Zordon. It really took me back to my childhood, but with a modern spin that I felt was not too drastically different from the original. The villain in this movie was creepy though. Far creepier than she was in the original. I can see why this film was given a slightly more mature rating, because I can see how it would not be suitable for younger children. In this sense, I am slightly annoyed as Power Rangers is in essence a children's thing. By giving it a more mature slant to appeal to the masses, you are depriving the true target audience. But that is just my opinion. It is only in the last 45 minutes where the true action begins and we see our characters morph for the first time. The new suits look awesome and I was impressed with the fighting sequences. When the Zords came into play I actually got goosebumps. The ""Go Go Power Rangers"" song playing the background may have been what caused this, because I truly felt like a kid again. It was great. The final battle scene was excellent; you certainly get enough bang for your buck here!In summation, this is certainly a film worth seeing amidst all the superhero films currently our there. If you are of my generation then I urge you to see this in the cinema, rather than watch it on DVD/Blu-Ray/digital later on. The big screen in addition to the Dolby surround surround sound made this an experience I am so happy to have had.","8/10"
"Power Rangers","mwcrunner","24 March 2017","Excellent here. Very excellent indeed. Just totally awesome. I even like this Power Rangers movie better then the one I've seen as a kid. Looking at the old Power Rangers movie now it's kind of goofy and quirky. This Power Rangers movie however had everything Power Rangers has, except of course Goldar was a giant metamorphosis of gold without that wolf like face. lol. Also Rita Repulsa is way more evil in this then she is in the actual show, since she was just a character swiped from an old Japanese show. lol. Also the Blue Ranger is my favorite. Always has been and always will be. The Megazord in this was wickedly awesome too. We also get to see a cameo of Kimberly and Tommy from the original series. This film had a great cast too. Bryan Cranston as Zordon even. I also like Alpha 5 in this better then him in the old show, cause the old Alpha is kind of dorky. Also Elizabeth Banks was fantastic as Rita Repulsa. It's also nice to see Zordon having a backstory of when he was a Power Ranger. I also know there's gonna be a sequel to this cause we all saw Tommy's jacket at the end. Also the Putties were more intimidating in this then they were in the original show. Yep this movie has everything the Power Rangers should have. Plenty of action, adventure, laughs and pure of heart. 10 out of 10 for this.","10/10"
"Power Rangers","rockman182","13 June 2017","I still remember watching Fox Five as a kid and for the first time seeing the series premiere of The Mighty Morphin Power Rangers. I was amazed as a five year old seeing this show and instantly got hooked. The first Power Rangers movie was a film that definitely defined my childhood. It was instantly quotable and campy fun. When I heard about this film I had zero hopes. I haven't kept up with the show beyond the first two or three seasons as a kid and expected a reboot for the film and franchise to be a failing venture. I was actually surprised that this film was actually entertaining. There were many problems with it but I think the origin story was done quite well.The film follows five teenagers who band together one night and discover mysterious power coins at an old mining site. They soon discover these coins are responsible for giving them superhero powers. They soon discover an ancient alien spaceship where they are grouped by Zordon to become the Power Rangers and stop an ancient Green Ranger who turned rogue named Rita Repulsa. Rita is trying destroy the planet and is in search for a crystal that will do so. She's also harboring the towns gold to create a giant gold monster named Goldar.First off, the film took some liberties with the characters. Rita is now a former ranger who lost their way and Goldar is a gigantic and destructive creature (rather than the buffoon follower of Rita in the series). We also learn much about Zordon's origins. The rangers also are more socially updated. One of the rangers is diagnosed with an autism spectrum disorder, and another ranger is a lesbian. They also shifted things around (finally changed the Black Ranger being Black!) None of this was problematic and was actually fairly entertaining.The film does suffer from too much inactivity where the characters try to bond together and find themselves to morph into their armored ranger selves. The main battle also is a bit disappointing as I felt it was a little too anti-climactic. Still, This exceeded my very low expectations. I don't see a sequel coming despite the film setting up for it, the film was a major box office disappointment. Oh yeah, look out for some special cameos.6.5/10","6/10"
"Power Rangers","LloydBayer","22 March 2017","You know Hollywood is running out of ideas when a hallmark TV series is made into a big screen production, and then recycled and redecorated with a bigger budget for a new generation. That's perfectly acceptable with franchises like the Jurassic Park films, where sequels are released every decade or so and aimed at a specific cluster of the audience. Power Rangers, on the other hand, has no idea who its target audience is and here's probably why: a suit from Lionsgate (yes, Lionsgate) green- lit the reboot even as the TV series is still being aired, hired screenwriters who wrote superhero films like X-Men: First Class and producers from the Transformers franchise, then hired unknown actors and a newbie director before ending up with a PG-13 fiasco that's neither here nor there. At just over 120 minutes, it's highly unlikely this film will grab and hold the attention of children, whereas anyone over 40 expecting a glorious heist or scandalous bachelor party is in for the wrong film. This leaves us with older teens widely known as the YA crowd (young adults). Now here's the caveat: Back in the early '90s, superheroes films were limited to one-off appearances a year. 25 years later and there are no less than five superhero films a year (this year we have six including one animation) from stalwart studios with an ever increasing budget and fan base. Yet as a superhero origins film, the new Power Rangers film simply doesn't stack up to the expectations of the general audience, let alone teenagers who expect nothing but cutting edge effects in a mega bucks franchise. So while lacking a target audience, the bigger question is why a reboot after more than 20 years? Cashing in on the current superhero culture seems like an obvious motive, but the disparity in production quality is even more obvious from the opening scene right through to the end. Except for some campy moments from Elizabeth Banks as a gold digging alien witch (How's Rita Repulsa for camp?) there is no other character worth caring about, not even the titular high school misfits who discover extraordinary abilities but are too dumb to figure out their purpose as a team of intergalactic warriors. Sadly, Power Rangers turns out to be a cinematic misfire that should have gone straight to TV. But even then, titles from Netflix and Amazon Studios far outweigh this debacle whose only purpose appears to be a disappearing act in your wallet.","4/10"
"Power Rangers","phanthinga","25 March 2017","Back in the late 90s when im just a small boy the biggest piece of entertainment for kids in my country is the Power Rangers series and later on is the Super Sentai series the original root from Japan.I still remember how thrill and exciting i was when coming home and immediately turn on the TV to catch the latest episode then re watch it the next day waiting for the new episode to come out.Because i watch the both the series back to back so my memories with them is very strong and it still follow me to my teenage years.When i first hear the news that they gonna make a live-action Power Rangers movie some part of me just turn into a child again but it also make me very nervous because i know if their want to deliver a Power Rangers movie that not only give the old fan a trip down to memories lane but also make more new fan is not to taken this movie seriously and keep all the part that make what Power Rangers is today.For my surprise after watching this movie today im very please to say that they has did a great job with this one.Apart from the main storyline we already know is Power Rangers is about a group of teenager being chosen to hold a strong power help them turn into a kind of superheroes that each has a different color and each one of them has to working together as a team to save the earth from the force of evil.The thing that make this movie so much better than the movie came out in 1995 is how much good the characters being told in this movie.They all have their own problem with school and life so when we see their come together and exposed themselves it very great and heart warming at the time,i don't know what you guys think but the krispy kreme thing is hilarious.Other important characters is also portray very well but the best for me is Zordon voice by Bryan Cranston and Rita Repulsa played by Elizabeth Banks.Both of them did a fantastic job on portray how over the top and chessy their characters is although they did change some aspect of the Rita character but it not annoy me much so i kinda pass on that.The big problem with this movie is how before the epic climax the movie already a good teenage drama but all of that get blow away when they first morph into the suit and fight Rita.I find the last big action scene rather tame and a little bit letdown when the first fight with megazord is not only very unsatisfied but also very frustrated because for some reason they decide to turn Goldar a very beloved bad guy of the original series into a big crappy CGI monster literally make from gold.Still recommend this movie to everyone but don't bring high hope to this","7/10"
"Power Rangers","hlazox","27 March 2017","From a power rangers point of view, I think this movie was a 10 on 10. People who are interested in watching this movie, must go into the cinema with the right expectations.Please don't expect this power rangers movie to be as deep, as a movie like 'the dark knight', 'batman v superman' or 'shawshank redemption'. Historically speaking, power rangers had a corny production vibe to it, especially visually and this is one of the reasons kids fell in love with it. Kids at a young age, aren't as could as they are when they get older at interpreting deep philosophical messages; which is why power rangers in general isn't the type of show/movie you watch, expecting to leave the theater with a huge epiphany about life.I'd class this movie as overall fun and entertaining to watch. What I loved about it is the was never a scene whereby I felt bored. Though let me not exaggerate things and make you feel like every scene has got action in it, which is obviously not true. The point is the movie manages to keep an audience who walks into it with the right expectations, actively engaged in it.The were moral lessons one can learn by watching the movie. Issues like how to work as a team, how to be a leader, human mortality, opening yourself up emotionally to your friends, resisting conforming to societal expectations and having an open mindset.A few downsides to this movie were the graphics kind of looked cheap -- as in the visual effects weren't as real-like, like a movie like star wars the force awakens in my opinion. The villain came off as corny and audiences who like serious movies, probably won't like this movie. Though keep in mind -- the cheap looking graphics, corny villain and sometimes lack of seriousness in this movie is what makes power rangers the franchise it is today.So don't go into the theater expecting a movie with extremely deep philosophical points, that tells us humans are ultimately self-serving individuals etc.","7/10"
"Power Rangers","donbarredorapc","13 June 2017","Before reading there may be small spoiler ...I was a fan of the series for years, and I still find the best the first generation, for this movie I was very anxious, and now that I saw it, I can say that I do not exceed my expectations, the action scenes a bit slow, very Melosa the movie at times, and frankly hoped a bit more cliché, but in short you have to talk about the good thing now, the soundtrack pretty good, in fact the listen although for a few seconds that classic electric guitar of the 90 I get excited , Effects and designs of suits and zord very good except for the megazord, and it is necessary to emphasize something, that is the suspense, they play with the fan that knows by memory that will happen but they play with it when, despite everything a promising start I hope there is A sequel since there were things pending, here is a diamond in the rough, maybe with a better creative team can get a good saga, maybe it will not be at the level of matrix, godfather, Lord of the rings, but if you can Be better than the saga of Transformers and harry potter.traslated from Spanish with google","7/10"
"Power Rangers","stemelia21","24 February 2020","Right ok its not the best film ever made but it wasn't the worst either. However it's a film about the power rangers! How good is it going to be.The nostalgic fun was awesome. I used to watch the power rangers back in the early 90s when I was about 9 years old, it was the best thing ever. If I was that age now I'd be giving it a 10/10. A pretty good casting and they hit all the right spots with the action. Still dont understand why the blue ranger drowned in 20 seconds but other than that things made sense and there was lot of comparisons to the original. They included the original ""go go power rangers"" song which was awesome. I would be lying if I said I didnt get a little bit excited about the mega Zord.Give it 6/10. I was going to be 5/10 but the mega Zord and the original theme song pushed the score up a bit. Give it a watch it ain't bad and at the very worst it'll transport you back to your childhood for a couple of hours .","6/10"
"Power Rangers","nkishudak","30 August 2020","I really enjoyed watching this movie. Brought a piece of my childhood back. For the idiots who says it is silly; have you ever seen an episode of the original tv show??? This movie did a great job and still captured the essence of the show.","10/10"
"Power Rangers","ActionMovieDude","22 March 2017","Before I review the film, lets go back to the beginning of the awful television show.Mighty Morphin Power Rangers started airing on Fox Kids. Its true genesis was as an Americanized version of a long running Japanese kids show called Super Sentai which premiered back in 1975.Mighty Morphin Power Rangers (with its bad 1990s haircuts, fashion, and earrings) merged original Japanese footage from two Super Sentai shows called Zyuranger and Dairanger with absolutely horrid American footage that was a bad Saved By The Bell knock off which eventually joined Teenage Mutant Ninja Turtles as the latest craze on Fox Kids. The third season, which ripped off Kakuranger, had the power rangers turned into children and replaced by ""ninja"" aliens. (Are you kidding me?!)Fast forward to 2017. Power Rangers has lost most of its former popularity, so greedy plagiarist Haim Saban decides to reboot ""his"" power rangers (which was never ""his"" in the first place, it belonged to Toei who originally created Super Sentai/power rangers) the same way Ninja Turtles was ""rebooted"" for the big screen a couple of years ago.This time, the new cast is completely dysfunctional and the first 90 minutes are a real DRAG ripping off other teen angst movies so much that many kids will undoubtedly find it BORING. (Which they did in my screening!) Its far more Chronicle/Fant4stic than power rangers.Elizabeth Banks is the only one doing decent work as the new Rita Repulsa, a former Power Ranger looking to revive her giant monster Goldar. Even Bryan Cranston is miscast and looks lost here as Zordon!The ending does finally bring the audience its goofy power rangers (in the last ten minutes!) with even more ridiculous plastic costumes than the cheesy Zyuranger spandex on the old show and bargain basement, combining video game CGI visual effects for the end battle which really DOES looks like another Playstation 2 game.The word CHEESE cannot describe how eye rolling and preposterous the ending is. (A megazord slap into outer space PUL-EEZZE)!Not to mention the endless Krispy Kreme references/placements are downright embarrassing.Do the world a favor watch a far superior comic book movie like Logan instead and save your money!Power rangers was a HUGE disappointment, its poor box office worldwide proves it. (A sequel is VERY unlikely now!)A one on a scale of 1-10.Power Rangers is another box office BOMB for Lionsgate, which was on a roll after the great John Wick sequel.","1/10"
"Power Rangers","devildog-80597","13 June 2017","OK, so this movie has a pretty good rating but it's even better if you take the time to read the reviews and see that the majority of the negative reviews are from 90's kids who are fans of their PR and honestly think the poor effects, bad writing and horrible acting from the 90's was good, not just for the 90s but for now. They are only upset because it makes their PRs look bad. And all of the other bad reviews are from religious nuts who don't like the very subtle reference that might mean the Yellow Power Ranger may be questioning her sexuality. Not once did they say it but the reviews would have you believe animals are having sex, kids are doing drugs and gay porn is taking place throughout the film, which it isn't. I'd wager that most of the negative reviews never saw the movie. This movie was good with special effects, background story, acting and more. It wasn't Oscar worthy, don't get me wrong but it was fun, action, sci-fi movie. If you like the original Power Rangers and think they are the best then don't watch this. If you want a fun and exciting movie to watch then definitely load this up.","10/10"
"Power Rangers","Wizard-8","29 September 2018","I will give this cinematic adaptation of the popular 90s kids television show this: it is somewhat less annoyingly juvenile in tone as the television show. And the young actors who play the title characters show likability and talent. However, even their charm and efforts can't save the movie in the end, for the reasons I stated in the subject line of this user comment.Let me explain. As I said, I found the movie too slow. If you are expecting a lot of Power Ranger action, you'll be very disappointed. The build-up to when the rangers get into action takes forever, about 3/4 of the running time. And when the rangers DO get into action, the mayhem feels slower, clunkier, and more awkward than the action on the television show.Strangely, the movie is also way too fast at times. There are a ton of plot points that are not defined clearly, or are forgotten about and never brought up again. Also, the villain of the movie (Rita Repulsa) is given almost no development at all, making her a really weak and colorless figure. There are signs that despite the length of this movie (124 minutes), a LOT of footage that might have fleshed out the story and characters was ultimately cut out in the editing room.Adults who liked the Power Rangers as kids will probably be let down by this movie. Kids might like the movie better, but will probably outgrow it when exposed to better movie later. I say for either age group, stick to reruns of the television show.","3/10"
"Power Rangers","larry-degala","10 May 2017","If Saban is going to spend $100 million on ""Power Rangers"", why did Dean Israelite only make $135 million back in the box office? ""Transformers"" made $708 million in 2007. The producers had a strong film budget, so what could possibly go wrong? Watch the midpoint on ""Transformers"" and the midpoint on ""Power Rangers."" I won't spoil it for you. You might get a good hint. Josh Trank of ""Chronicle"" could have done a better job. He made $168 million over his $126 million tent pole ""Fantastic Four"" in 2015. At least he made $42 million over the measly $35 million. Granted that Josh Trank and Dean Israelite are not Michael Bay, Joseph Kahn (another Generation X-er) made a superior version that was mature and well-developed, with chemistry and heart, and a intertwined story line that pulled the audience in, wanting for more. It had action like ""The Matrix"" with gritty drama like SyFy's ""Battlestar Galactica"". I felt his version moved the franchise forward from the small screen to the big. However, the trend is to hire Millennial filmmakers over Generation X filmmakers for budgets over $100 million because (and I quote) ""Millennials can only relate to Millennials."" Really? I mean REALLY? Forgot about Good Story-telling? Hello??!! It is not about one generation relating to another generation. Alfred Hitchcock even kicks butt in the post Millennial era. And so another franchise died as quickly as ""The Last Airbender."" Saban, try again please. Take my Alexander Hamiltons from these dying hands!","3/10"
"Power Rangers","Nintendo600","24 March 2017","Power Rangers was an easy 2 hours of my life and $22.95 ill never get back. Origin stories tend to be good, and also sometimes not so good. This one falls into the latter, with a solid 75% of the film setting up the final 20 minutes of the film and leaving the main villain who is very two-dimensional (not to mention Elizabeth Banks' terrible, terrible fake accent, sorry). With bad narrative, an unfinished and poorly written script/dialogue, there really isn't to go off.Some characters and series' are very outdated, (Superman, Green Lantern, majority of DC and their cartoon costumes that were bad enough in the 40's) unfortunately, Power Rangers is just one that belongs and needs to stay buried in the 90's. Seeing those costumes and hearing ""its morphin' time"" in the mid to late 2010's just sounds awfully outdated. PW has had its time, hopefully Lionsgate will be more smarter not to continue this franchise and ruin the memory many of us millennials had of the suited heroes.","3/10"
"Power Rangers","jackwarner999","21 March 2017","I was one of the first people to be asked to watch power rangers in December of 2016. I went into the theater not expecting much from this movie but I was wrong, it was a good movie. Not great or OK it was simply good. It had great CGI and the acting was good for a young cast. I loved the first 2 acts of the movie they were really strong and had good story telling. But act 3 in my opinion seemed silly and sort of rushed. The first 2 acts were great because of 2 things. Great characters and a steady pace. The character development was great and I liked how the writers really stuck to making them interesting so that the audience would care about them, especially RJ Cylers character. Nothing was rushed and was going at a great pace and then all of a sudden act 3 came into play and it turned into a mediocre action film and wasn't very exciting and I believe that is due to the villain. I was not a fan. Her motives are too over used and simply a lame character. The actress was fine but the character it'self wasn't anything special and made the action scenes dull. Other than that the kids will love it and if you are a power ranger fan I think you will be pleased. It's fun for the whole family.","7/10"
"Power Rangers","kosmasp","26 July 2017","The actors themselves may not be in their teenage years anymore, but the characters they are portraying are. This is as Popcorn and light as it gets. We have Bryan Cranston as a sort of mentor figure to our lead group. And that group is of course unwilling at first. I have to admit here, that I have not seen previous installments of the Power Rangers, so I can't really compare. Even cameos from previous Power Rangers would have gone over my head, if they hadn't been pointed out to me.So there is stuff to look forward to, but it all is very easy going. It's predictable as expected, the CGI gets better every year and it's good in this one, although there's always room for improvement. Watch it, just don't expect too much","6/10"
"Power Rangers","mizavila","9 July 2017","Apparently none of you remember the original series or the reboot shows following being just as ""cheesy"" as some of you say. I'm a 80s baby that grew up watching this show and now have babies of my own who watch the ""Original"" power rangers as well as the reboot shows. All of these shows have that cheesy feel to it but it's what made us all love it and still do. You all are just hating so bad on this movie because these kids don't fit your expectations of what a power ranger should be from the beginning. The directors are trying to tell a different story, yes in the beginning these kids did some bad things & made bad choices. But they start to realize what it is become a true power ranger. Who go from selfish teenage misfits to teenage kids who care about the world and saving their home and the planet. And the sexuality you all are crying about don't remember the original movie where Kimberly practically threw herself at Jason every chance she got & then there was Dulcea who was an almost half naked woman. Yet I see no one pointy that out. Oh that's right its because this is 2017 & a little sexual jokes is like someone just walked around fully naked down the road. So those that ""followed"" the show from the beginning as well as the remakes, should be maybe re watch those movies and shows & realize that this movie is not as bad as you all make it seem.","10/10"
"Power Rangers","megadethdragoncrimson","24 March 2017","A morphenomenal reimaging of a classic franchise. A crossblend of Chronicle meets The Breakfast Club but surprisingly it works! The character development was a real surprise since in the original Power Rangers series, that didn't exactly exist. There's a good blend of cheesiness that fans that watched MMPR grew up with as well as solid storytelling to make for a great time. If you go into this expecting for a purist Xerox of what you watched growing up, you'll be disappointed. But if you go into this with an open mind looking to have a fun time, you won't be disappointed. I was very impressed with the overall performances of the entire cast especially Elizabeth Banks as Rita Repulsa and RJ Cyler as Billy. Fans of the franchise and even those who didn't bother to care for it before should watch this. It's a very fun film that makes you feel like a kid again. As they said in the 90s, It's Morphing Time","10/10"
"Power Rangers","nargon","28 April 2023","I think Power Rangers fans went into this film with the wrong expectations of what it would be, and were therefore dissapointed. If all you want is the 1995 film with a bigger budget, you will not get it here. What you will get is a thoughtful, patient look at the lives and troubles of five young people who learn not only the value, but also the nessesity of finding meaningful human connection, and the beauty of true friendship. Because in this movie, these are actual teenagers with actual attitude. After we've done that, it's 20 minutes of great looking heart pounding action the likes of which the show could never achieve. It, unlike most movies today, does not use nostalgia as a crutch, rather it dares to try something new and unique, keeping the heart of its source material, if not always the look. A sequel could have given us more morphed action, introduced a fan favorite character, and continued more in the vein of that the original show. Sadly, if Ranger Nation continues to be upset because the film dared to give the infallible TV show characters some flaws and depth, we may never see Power Rangers rise to it's full potential.","9/10"
