"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Bridge of Spies","RNMorton","23 October 2015","Hanks plays lawyer and former counsel for the OSS who represents Soviet spy Rudolph Abel on espionage charges, and is then asked to broker a deal permitting Abel to return to Russia for the release of Francis Gary Powers, captured U-2 spy plane pilot. I have a natural distrust of Spielberg, most recently from the fictional War Horse, for being overly manipulative with his audiences. I have checked the basic facts behind this movie and they appear legit. If the movie was confirmed on a few other points I would give this a 10 without reservation. Sorry, for me historical movies (and particularly Biblical movies) need to be accurate - subtle deviations from the truth can (to me) create false impressions. As it is Hanks and Rylance (as Abel) are just superb, Hanks seems made for Spielberg's sort of movies. The period work is very impressive and cinematography superb. The story starts slowly but once things get going it moves along very well. This has the feel of Oscar work, just an impressive movie.","
            6/10
            "
"Bridge of Spies","SimonJack","11 July 2017","""Bridge of Spies"" is a first rate film about three true events that occurred at the height of the Cold War (1946-1991). They were headline news stories of their day. The first two incidents were unrelated but were tied together by the third event. Director Steven Spielberg and the writing team had a tough job condensing three stories over five years into a film of less than 2½ hours. They had to skip much detail, and the film seems crammed in places. Some things may not be apparent to one who doesn't know the history. The first event was the 1957 New York arrest, trial and conviction of Rudolf Abel, a Soviet spy. The second event was the 1960 crash of an American spy plane over Russia and the arrest, trial and conviction of the pilot, Francis Gary Powers. The third event was the 1962 prisoner exchange of the two men, along with a second American. The first and last of these three events involve a third principal character, James Donovan, a New York attorney. The film revolves around Donovan and his role in the lives of the captive men. All of the cast are superb in their roles. The film naturally had Hollywood treatment, so some parts are fiction. Folks interested in the Cold War, or in espionage, or Soviet spying in particular, might enjoy more details. So, I offer some here from my study of these subjects. Rudolf Abel was one of many aliases of Vilyam Genrikhovich Fisher (1903-1971). Fisher was an English-born Russian. He moved to Russia in the 1920s, served in the military and became a Soviet intelligence officer. After World War II, he joined the KGB and was trained to spy in the U.S. He left Russia in 1948. Using different IDs and passports, he made his way across Europe to Canada and then the U.S. on Nov. 17. He operated in a spy ring under the code name, Mark. When things heated up, he was about to leave the U.S. with a new ID. But, he was arrested before he could leave. That was June 21, 1957.The film gives a sense of intrigue with Abel's capture. It didn't happen the way the movie portrays it. He answered the door in his hotel room and was arrested by FBI agents. But the scenes with a hollow nickel were one way to bring into the story a real aspect that led to Abel's capture. In 1953, a Brooklyn newspaper boy received a hollow nickel for payment when he was collecting for his paper route. He dropped the coin and it popped open, revealing a piece of microfilm. It wound up in the hands of the FBI. In time, through trailing other known Soviet spies, and the defection of one in May of 1957, the feds were able to corral Abel. The federal court in New York convicted him of spying and sentenced him to 30 years in prison. He had served just over four years in an Atlanta prison, when he was exchanged in 1962 for Gary Powers. Back home in Russia, Fisher lectured on his experiences until he died at age 68 in 1971.Francis Gary Powers (1929-1977) was a U.S. Air Force jet pilot during 1952-56. He was discharged from the Air Force as a captain in 1956, and went to work for the CIA to fly U-2 missions over the Soviet Union. Those began on Sept. 27, 1956 and continued into 1960. On May 1 of that year, Powers was shot down by a new Soviet ground to air missile, and parachuted to safety. On Aug. 19, the Soviet Union convicted him of espionage and sentenced him to three years in prison and seven years of hard labor. He served just over 21 months in prison before the February 10, 1962 exchange. The movie doesn't show it, but the Powers family and two American attorneys were at his trial.In later years, Powers received honors for his service. Soviet records released after the fall of the Iron Curtain verified the details Power had given of his U-2 flight. Powers died on Aug. 1, 1977 when his TV traffic helicopter crashed in Los Angeles. While making an emergency landing, he swerved to avoid hitting children playing in a park. James Donovan (1916-1970) took the Abel case after several others had turned it down. He had been in a private law firm just seven years after serving as a commander in the Navy. During World War II, he was associate counsel in a research and development office. After the war, he was assistant to Justice Robert H. Jackson, the chief prosecutor at the Nuremberg war trials in Germany. Donovan was the main negotiator in the prisoner exchange of Abel and Powers, which also included an American student, Frederic Pryor. While the movie doesn't cover it, Donovan's efforts that same year and the next for Cuban exiles were as harrowing as his negotiations with the Soviets. In June, exiled Cubans asked him to negotiate the release of the Cuban Americans captured by Fidel Castro after the failed April 17, 1961 Bay of Pigs invasion. The negotiations concluded on July 3, 1963, and led to the release of about 1,100 people. Donovan was just 53 years old when he died of a heart attack in January 1970. A 1976 TV movie was made about Gary Powers. Lee Majors starred in ""Francis Gary Powers: The True Story of the U-2 Spy Incident."" A 1948 movie, ""The Iron Curtain,"" stars Dana Andrews as Igor Gouzenko. He was a Soviet crypto clerk who defected and exposed a massive spy network in Canada and the U.S. The Soviets were way ahead of the U.S. in their espionage work after WW II and during the early years of the Cold War.","
            8/10
            "
"Bridge of Spies","maurice_yacowar","5 November 2015","Worried but smiling, Mary Donovan sees her husband off on his secret mission to East Berlin: ""Can't you give me something to go on? I don't even care if it's not true."" As the stay at home, perky wife, Mary doesn't have much role in the action — but that line strikes to the heart of Stephen Spielberg's Bridge of Spies. As insurance lawyer James Donovan learns when he's introduced to the web of lies woven by the Russian, American and East German governments, everyone indulges each other's fictions.When Donovan negotiates the exchange of Russian spy Rudolf Abel for the U2 pilot Gary Powers and a hapless American economics student taken prisoner in East Berlin, he finds layer upon layer of fiction. All the agents lie and hide. Actors are presented as Abel's family. The lawyer Vogel proves a rare bird, elusive in flight and of ambiguous power and role when finally spotted. Nobody is who they seem to be. The CIA enlists Donovan as negotiator because the swap is too touchy for governments to negotiate. Only Donovan refuses to lie. Mary doesn't believe his cover — the company sending him to Europe for clients — but even to assuage her fears all he says is ""I'm doing this for us."" They go through the marmalade game to confirm her confidence. The metaphor extends even further. When Donovan defends the Russian spy, when he enforces the Americans' guarantee of justice, he offends all America. Vigilante citizens shoot up Donovan's home. A cop turns against him, preferring to persecute rather than to protect him. The lawyers and judge want to present just the appearance of a fair trial — precisely what we disdain in the Russian autocracy. Donovan is totally invested in the moral principles of US justice, which the other lawyers, the judge and the embittered frightened citizens are all too willing to scuttle. Only by appealing to the judge's self-interest does Donovan manage to avoid his client's death sentence. The Golden Rule fails Donovan: Shouldn't we treat their spies as we would want them to treat ours? He wins by foreseeing the possibility of using Abel for an exchange the next time Russia catches an American spy. Pragmatism trumps principle. Tom Hanks's James Donovan is what the Russian spy Abel admires as ""the standing man,"" a character so strong of will and ideals that he stands by them whatever the cost and challenge. After the swap Donovan appears standing still solid — but dwarfed by the machinery of the bridge that looms black and impersonal over him. When he finally collapses on his bed at home, exhausted, he's still in that standing pose, though splayed out horizontal. The political chill of the Cold War permeates the West, as we see in the school kids' oath of allegiance and Duck and Cover drill, and in the sniffly cold that starts with Abel, overwhelms Donovan when a German gang steals his Saks Fifth Avenue overcoat, and passes on to the CIA agent. The white hanky signifies the characters' surrender to the era's paranoia, cruelty and abandonment of American values.That's what makes this film about now as much as then. The film addresses the current threat, America abandoning its values in their supposed defence against a monster enemy, whether their Communism or our current bogey, radical Islam. ""There's no book of rules,"" the CIA agent tells Donovan, attempting to violate the client-lawyer relationship. There is, Donovan reminds him — the constitution. Of course, the Supreme Court is split down the middle on what the constitution was intended to advance. But the principles of freedom, justice, protection of the individual, should guard against the system's corrupt pragmatism. That's the gist of Donovan's terse but resonant address to the Supreme Court. His appeal fails on the familiar 5-4 count. Bridge of Spies reminds us all of what distinguished America and made her a beacon for humanity worldwide. It also warns us how easy it is to abandon those values in the name of defending them. On the train home Donovan shows a flicker of disturbance when he sees American teenagers playfully leaping over backyard high wire fences. He's remembering the young people shot dead trying to leap the Berlin Wall? He's remembering his close call when he was threatened and robbed by the East Berliners? He sees the spectre of the fascist society in America? We're reminded that however great our social and political differences, we and our enemies are equally tempted to abandon our values for expediency. That's when we indulge our own fictions, which is even more dangerous than indulging each other's.","
            10/10
            "
"Bridge of Spies","gradyharp","14 February 2016","The setting for this based on a true story film is the 10950s – that tense period when in America children were put through classroom drills in case of an expected (or rather, feared) nuclear attack form Russia. Most people had bomb shelters stocked with supplies for the propaganda response that the Cold War ruled everyone's thinking. Remember those days? If not then this film will most assuredly force you to stare at the anxiety that ruled the politics and the military and the populace during that awful time.Steven Spielberg directs a script created by the Coen Brothers and Matt Charman and has engaged a splendid cast that offers many insights into the thinking of that period. The story (for those who are shaky on facts and dates) is as follows: 'In the cold war, an insurance lawyer, James B. Donovan (Tom Hanks), who hasn't practiced criminal law since he was a prosecutor at the Nuremburg trials after World War II, is recruited by the CIA and involved in an intense negotiation mission to release and exchange a CIA U-2 spy-plane pilot, Francis G. Powers (Austin Stowell) who was arrested alive after his plane was shot down by the Soviet Union during a mission- with a KGB intelligence officer, Rudolf Abel (Mark Rylance) who was arrested for espionage in the US. The strong anti- Communist mood at the time makes him a target from those (the general populace) who think Abel should just be executed. Abel is convicted but Donovan convinces the judge to sentence him to prison, rather than execute him, as they may at some point in the future want to swap him for an American spy the Soviets might have in custody. And of course Donovan's theory works, emphasizing the humanity that can resist fear of the unknown in the time of Cold War. The cast is uniformly excellent with special kudos to Alan Alda, Sebastian Koch, Amy Ryan and of course Hanks and Rylance. Superb script, well re-enactment of an ugly part of our history, and some fine nuances about faith in the democratic system make this one of the finest films of the year.","
            9/10
            "
"Bridge of Spies","tomgillespie2002","31 January 2016","Steven Spielberg's latest exercise in good ol' fashioned American wholesomeness, integrity and diplomacy transports us back to 1957, where undercover KGB agent Rudolf Abel (Mark Rylance) is about to be busted by the FBI under suspicion of passing secrets onto the Soviets. The idealistic man at the centre of the story is James B. Donovan, an insurance lawyer working in Brooklyn who joins the likes of John Quincy Adams, Oskar Schindler and Abraham Lincoln on the list of great, conflicted men caught up in a difficult period of upheaval and portrayed by Spielberg in an admiring light. And who better to play a man of such a clear sense of morality than Hollywood's favourite nice-guy Tom Hanks?Working with frequent collaborator Janusz Kaminski, Bridge of Spies is about a good-looking as a film gets. Infused with the same eye for detail and greyed-down solemnity of Lincoln (2012), the backdrops on show provide the perfect location for serious men talking serious business. The main crux of the film rests in the blossoming friendship between Donovan and Abel, who are captured on an equal par in a bleak interrogation room as the sun blazes through the blinds. These are two men from opposing sides, but share the share the same determination, stubbornness, and loyalty to the ideals of their country. Abel accepts his increasingly-likely execution as one of the requirements of his job, but Donovan wants to exercise his rights as a PoW, making himself public enemy number one in the process as his face splashes across the newspapers.Donovan also hopes to keep him as a tool should the need for a prisoner exchange rear its head in the future, which was incredible foresight for anyone who knows the true-life story. As Donovan fights for Abel in the courtroom, the United States are prepping their own mission - to send a spy plane over the Soviet Union to take photographs. Francis Gary Powers (Austin Stowell) is shot down and, after failing to swallow the cyanide given to him by his commanding officer in case he finds himself in such a perilous position, is taken prisoner by the Soviets and routinely tortured for information. The U.S. government again turn to Donovan in the hope of setting up an exchange just as American student Frederic Pryor (Will Rogers) is also arrested.For a story so littered with intrigue and espionage, Bridge of Spies is oddly lacking in thrills and tension. When Donovan arrives for the exchange in Berlin as the Wall is being put in place, the city is hostile and seemingly lawless in areas, but instead the film focuses on the various bizarre characters, including a Petter Lorre- alike KGB man, who flock around Donovan, a man they simply do not know. Perhaps the unevenness in tone is down to a script-polishing by Joel and Ethan Coen, who never shy away from taking a genre and stamping their own particular brand of humour on it. Spielberg also cannot resist resorting to sentiment at the film's climax on the eponymous 'bridge of spies' (Glienicke Bridge). Still, this is Spielberg at his most professional, harking back to classic Hollywood while maintaining the relevance of the films themes.","
            10/10
            "
"Bridge of Spies","adamonIMDb","14 December 2016","'Bridge of Spies' is a very well made, informative and entertaining spy movie inspired by true events during the Cold War. Arguably the most impressive part of this film is the brilliant cinematography and design, with some great attention to detail. The film is beautifully shot and a delight to watch.Mark Rylance is brilliant as soviet spy Rudolf Abel, a compelling and mysterious man. Rylance got his character spot on, and of course I have to mention the ever-reliable Tom Hanks, who is near perfect as attorney James Donovan. As he always seems to be.The ending of the movie, which eventually arrives after 2 or 3 fake endings, was nicely done and topped off what was a great historical drama.","
            8/10
            "
"Bridge of Spies","AmyJenson1995","23 February 2016","Who said that a thriller has to be violent to be considered as successful? Bridge of Spies is a smart movie about the Gary Powers affair, a dramatic event which could have become the spark of a destructive conflict between the United States and the Soviet Union.Despite what the title may suggest, Bridge of Spies is not a movie about espionage. Don't expect to see thrilling chases, firefights or anything we could see in James Bond or Mission Impossible. This movie is about the real story of the efforts of one man, Jim Donovan, a Brooklyn lawyer specialized in insurance issues, who became involved in spite of himself in the most sensitive crisis of that time and, by using his negotiating skills, is trying to settle peacefully the crisis by organizing an exchange between Powers and a Soviet spy who was arrested prior to the crash of the U2.Once again, Tom Hanks is playing with perfection this role of a man who put his reputation, his life and his family's in line by defending a Soviet spy, Rudolf Abel (played admirably by Mark Rylance) because he truly believes that anybody, whatever the charges are against him or her, deserves the right to be defended.Mark Rylance is also perfect impersonating Rudolf Abel. His performance is very sober and I have some sympathy for the character. As Donovan says in the movie, Abel is just a loyal soldier of his country and he should not be branded as a traitor as many did back in that time.But what gives to this movie all its credits is its sobriety and objectivity depicting the tension between the two sides back in that era, the hypocrisy of both judicial system including ours who wants the world to be considered as a model of justice but in reality are ready to deny the values of our country by violating the Constitution and depriving Abel of his basic right to defend himself.There are some scenes who literally broke my heart. I had tears watching Jim's son filling the bathtub of water because in school he learned that the first basic needs which couldn't be able to be fulfilled in case of a nuclear bombardment will be electricity and water or when those two people got shot to death while trying to climb the Berlin wall and escape the oppressive Soviet regime. I looked up and it turned out that more than 200 people were gunned down trying to escape including women.So yes maybe some would have preferred an action movie but for the ones who prefers a realistic recalling of the facts like myself will really appreciate this picture. We need more movies like Bridges of spies. Movies who can give you a realistic insight of what was going on. In that matter Bridge of spies is accomplishing its mission very perfectly.","
            10/10
            "
"Bridge of Spies","dave-mcclain","16 October 2015","A friend of mine recently posted on Facebook that his daughter had asked him who played the character called Hawkeye. ""Alan Alda,"" was my friend's reply, thinking of the surgeon on TV's ""M*A*S*H"". But my friend's daughter was asking about the Marvel Comics character in the ""Avengers"" films (played by Jeremy Renner). Besides amusing me, that little story got me thinking about how I was going to write my review of Steven Spielberg's historical drama ""Bridge of Spies"" (PG-13, 2:21). If I'm going to discuss a movie in which ""The U-2 Incident"" plays such a big part, it might be a good idea to point out that this reference has nothing to do with ticket scalping at a rock concert or anything of the sort. In fact, to better appreciate this review and, more importantly, Spielberg's film, you might want to do what I just did – reinforce and add to your historical knowledge of the aforementioned Cold War crisis, the Hollow Nickel Case and Rudolf Abel, Francis Gary Powers and James Donovan. Or you could just read my review and then go to the film, not just for a great cinematic history lesson but to see one terrific movie.Tom Hanks stars as James Donovan, a New York insurance lawyer in the 1950s. Donovan is smart, honest, hard-working and, most importantly, he has principles and integrity – especially when it comes to the law. He has also served his country in uniform and assisted in the prosecution of Nazi war criminals in the post-World War II Nuremberg Trials. Donovan's law firm's senior partner (played, coincidentally, by the same Alan Alda mentioned in my previous paragraph) asks him to accept the thankless task of defending accused Soviet spy, Rudolf Abel (multiple Tony Award winner Mark Rylance).Donovan is understandably less than enthusiastic about all of this, but his sincere belief that ""everyone deserves a defense"" leads him to take the case. In spite of (and because of) his patriotism, he represents this obviously guilty spy as zealously and ethically as he represents all his clients. In the vehement and almost universal anti-communism of 1950s America, Donovan runs down every ground ball, making him one of the most hated men in America – and even endangering his family. His wife (Amy Ryan) supports him throughout the case, but she has some trouble understanding the lengths that he goes to for Abel.Fast-forward a few years. Abel is still in prison, and Donovan brings him a letter supposedly from his wife in the U.S.S.R. The letter amounts to a back-channel proposal from the Soviets to discuss trading Abel for recently captured U-2 spy plane pilot Francis Gary Powers (Austin Stowell). C.I.A. director Allen Dulles personally asks Donovan to negotiate the swap – but as a private citizen, NOT as a representative of the U.S. government. Telling his wife he's going on a business trip to London, Donovan heads to East Berlin, just as the politically divided city is being physically divided by the construction of the Berlin Wall.With a C.I.A. employee (Scott Shepherd) briefing and supporting him, but needing to otherwise keep his distance, Donovan begins his dangerous mission. Navigating check points and a street gang, he walks alone from West to East Berlin for an appointment inside the Soviet embassy. He meets unofficially with another man to, as Donovan says, ""have the conversation that our governments can't"". Further complicating an already tenuous negotiation is Donovan's personal decision to insist that the prisoner swap include an innocent American university student recently detained by East German authorities. Clearly, it's going to take every ounce of Donovan's intelligence, skill and nerve to accomplish his objectives, not the least of which is avoiding getting shot or even detained and put on trial himself.""Bridge of Spies"" is that rare movie that can make history come to life and give it the immediacy of a first-class cinematic drama/thriller. Of course, there are those (as two people behind me in the theater seemed to do) who will walk out of a movie if it isn't very quickly filled with explosions, murders or at least a good chase scene, but short-sighted individuals like that miss an opportunity to enjoy the artistry of well-crafted stories that, sadly, are not as common as they used to be. This entire cast is exceptional, especially Hanks, who is as at the top of his game in full-on thinking man's ""boy scout"" mode, and Mark Rylance who deserves significant awards season recognition and, of course, the always impressive Ryan.I should mention that the Cold War intrigue highlighted in the film's trailers is all in the second half of the film, but the script, co-written by Matt Charman and none other than Ethan and Joel Coen, is smart and compelling throughout. That story, coupled with Spielberg's expert touch, impressively recalls a time and tone that few Americans still remember, while giving us the twin dramas of a Soviet spy in the U.S. and a downed U.S. pilot in the Soviet Union. These two tales are seamlessly woven together and perfectly edited. The film also reminds us that what makes all of us Americans are not the political or religious beliefs we hold, but the principles we all stand for. ""Bridge of Spies"" is as American as apple pie and about as rewarding an experience as anyone, regardless of nationality, could hope a film to be. ""A""","
            9/10
            "
"Bridge of Spies","blackwidowis7cool","10 August 2019","Pretty much historically accurate movie about a lawyer James Donovan (Tom Hanks) who is hired to defend captured KGB agent Rudolf Abel (Mark Rylance) in a court trial and ends up organizing an exchange for two captured Americas Powers and Pryor in exchange for Abel. (Bad plot description, sorry).
This is a great and very well-done movie. Spielberg does another awesome job with this movie. It has great themes and is thought-provoking at times. It has a great message about standing up for what is right, even if/when everyone else hates you for doing it.
This is Tom Hanks best role (that I've seen so far, anyway). He does a fantastic job as Donovan and literally embodies in every sense who the real Donovan was. Everyone does an awesome job, really. Their acting is very believable.
Definitely watch this!","
            3/10
            "
"Bridge of Spies","Tanay_LKO","6 February 2016","""We little men, we just do our jobs."" #BridgeOfSpies #Short_ReviewSomething innocuous, yet so distinct that it can't be ignored. Rather its valued; perhaps, one of the important outcomes of watching this drama-caper.Based on the negotiations for American-Soviet spy exchange of ""Powers for Abel"", and the craftsmanship of American insurance lawyer, James Donovan.Only when one started to think that it would be a regular, even a little banal-looking account of some Cold War events, it came out to be not just different but a lot better than imagined. Surprisingly comical, this politically paced drama-thriller keeps one hooked for more than usual reasons - which has now become a typical attribute of a Steven Spielberg film, and doesn't stop surprising.Tom Hanks, with his effortless portrayal of Donovan, and the ""staggeringly sharp"" Mark Rylance as the Russian Spy Rudolf Abel - remarkably contribute in the film's subtle nod to the spirit of resilience and men of courage. As aptly stated in a Russian phrase for ""Standing Man"" - of virtue, of missions, of patriotism and of the families.Watchable, enjoyable, and likable! Clear 8/10","
            8/10
            "
"Bridge of Spies","oscaralbert","19 October 2015",". . . actually believe that they should uphold the American Constitution in practice (if even in theory). Spielberg proves many if not most American law enforcement and military officers, prosecutors, judges, and lawmakers perjure themselves when they take their oaths of office to live at U.S. taxpayer expense. Crooked FBI and CIA agents, prosecutors, judges, and cops abound in Spielberg's BRIDGE OF SPIES. All of them apparently had their fingers crossed behind their backs when they were sworn into their offices, thinking that they will ""uphold the Constitiution"" only when it's convenient and profitable to themselves to do so, treating it like toilet paper whenever it conflicts with their personal agendas, profit motives, idiosyncratic belief structures, or if they feel a sudden urge to enjoy an ""opposite day"" at the Constitution's expense (not unlike most of the officials depicted in the current release, BLACK MASS). I say, cut the hypocrisy now! Things have gotten much worse in America since 1957, when the BRIDGE OF SPIES story begins. Let President Obama make it official, and tear up that ratty old parchment signed by James Madison & Co. on a live national TV broadcast. Follow up this PURGE-with-a-purpose by letting the Walton Family, whose Wal-Mart Co. just had a really bad week, dash off a New Constitution everyone can believe in, as a gesture which says, ""Thanks for all the fish!""","
            8/10
            "
"Bridge of Spies","cagebox111","2 May 2022","Bridge of Spies is a fantastical movie and the second-best collaboration between Spielberg and Tom Hanks (Saving Private Ryan has to be #1). Bridge of Spies tells the real story of a lawyer who is called on to represent a Soviet Spy in the heart of the Cold War. Though much of the movie concerns a hostage exchange and is tense and interesting, I found the actual trial and ethical complications around the trial the most interesting. At the time, America was anticipating a nuclear war with the hated Soviets and the thought of representing the captured spy in court must have been a daunting one. The movie stands up for the Constitution and holds dear to American ideals that make the country the great nation it is.","
            9/10
            "
"Bridge of Spies","orkunkeskin","17 May 2016","Beside the good acting of Tom Hanks and Mark Rylance, there isn't many good things about this movie. Tom Hanks appears as a symbol of 'great' America, doing the right things one after another, even though the authorities are against it (like it is possible for him to act so independent) to symbolize how 'great' is the US.On the other hand Soviets are the evils as usual. Tortures against American soldier/spy, hostile military officers even against their own spy ( while American soldier does the exact opposite), scared children that got education at school about nuclear war (ironically with the footage of nuclear experiments that US did) and many other things that show how evil the Soviet was. But the American side had right causes to act unjust (not evil, just unjust) because they are patriots which is a good thing.To summarize, it is all about taking necessary dosage of American propaganda with some good acting.","
            9/10
            "
"Bridge of Spies","nclka1990","4 February 2016","Steven Spielberg does not make bad films. Okay, admitted there might be one or two exceptions (I'm looking at you Crystal Skull!). However, he has not made a really good film since Munich in 2005. With Bridge of Spies he returns to a well-known arena for him with a story centred around the defense trial of a Soviet spy caught in Cold War America and the subsequent prisoner exchange with the Soviet Union and German Democratic Republic. Teaming up with the Coen Brothers as the film's writers, masterful composer Thomas Newman and regular cinematographer Janusz Kaminski, Spielberg has probably made his best film in 10 years!The story is divided in two: the first half centred around the trial of Soviet spy Rudolf Abel and the second half focusing on the proposed prisoner exchange with the USSR and GDR. The first half is small-scale courtroom drama where we get to see the political idealism and propaganda originally behind the American defense of the most hated man on US soil. The courtroom scenes and portrayal of the actual trial might be the film's weakest asset feeling rushed and unimportant. The real drama in this first part lies in the chemistry and increasing relation between Rudolf Abel and Tom Hanks' lawyer James B. Donovan and the study of the personal consequences of this for Donovan's private life. Especially the chemistry between Tom Hanks and the impeccable Mark Rylance as Abel is a joy to behold. Highly acclaimed stage actor Rylance's performance is one of the best supporting roles I have seen in years. He underacts Abel perfectly and he becomes the image of the hopelessness that were everywhere in these times. Donovan keeps asking Abel if he never worries and before Rylance can say 'Would it help?' we already know that this is Abel's view on it; he is way past that point. Hanks also delivers his best performance in years as the idealistic yet vulnerable Donovan and especially in the scenes with his family he shows that he is one of the best to portray the ordinary man. Roughly half way through the film, though, we leave the small-scale setting of the courtrooms, the prison cells and the living room as Donovan is sent on a secret mission to East Berlin to negotiate the exchange of Abel for by-the-soviets-captured American soldier Francis Gary Powers. The story of Powers prior to his capture feels weirdly out of place, but as the story unfolds this actually makes sense. In this exchange drama (that suddenly includes an American student held by GDR too btw) the persons captured does not matter in the bigger picture. It is all about showing the public that you do not leave people behind - the return of Powers is to become the symbol of the American power in the cold war! The most interesting asset of the film's second part is its portrayal of the very dawn of a physically divided Berlin. This is the dawn of the Wall, the dawn of 'us' and 'them'! Spielberg portrays the small-scale horrors and the grand scale political drama of this situation with such respect that it is close to becoming predictable.What ultimately saves the day for Spielberg (apart from tremendous performances from Hanks and Rylance) is sheer sense and amount of quality. The cinematography of Kaminski is grand when it needs to be and hauntingly gruesome in its simplicity when showing the horrors of Eastern Berlin. (Here, a certain train ride is in particular touching!). The score from Thomas Newman is classic and without surprises but as with the rest of the machinery it is simply just of the highest quality and fits perfectly in every scene. Finally, the script by Ethan and Joel Coen balances perfectly between the little drama, the grand thriller and some refreshing comedic scenes and pieces of dialogue. The film is a showpiece of how you construct a well-working film. It lacks the final surprise or courage to become a masterpiece like Schindler's List or Saving Private Ryan, but if everything in Hollywood were to collapse this film stands as an example of why Spielberg will always get back up and be the standing man.","
            8/10
            "
"Bridge of Spies","brutzel","5 February 2016","In the late 1950s insurance lawyer James Donovan (Tom Hanks) is tasked by the CIA with defending Russian spy Rudolph Abel (Mark Rylance) in a U.S. court of law. Later Donovan is tasked with negotiating the swap of Abel for downed U.S. U2 (spy plane) pilot Gary Powers (Austin Stowell). Then Donovan learns of an American Economics student, Frederick Pryor (Will Rogers) held by the Russians and wants to do a 2-for-1 deal that the CIA is against. The CIA just wants Powers. Here we go.The only action scenes show the U2 spy plane being hit by Russian missiles and Gary Powers trying to reach the plane's self destruct button. These scenes are extremely good. Other than those brief action scenes, this is a talk-fest, but the conversations don't drag and are very concise among the Russians, the East Germans (this was the time the Berlin Wall went up), the CIA, some other U.S. government officials and James Donovan.The most engaging scenes are between Rudolph Abel and Donovan and they are excellent as the dialogues were spot on. When Donovan asks Abel why he doesn't show that he is worried Abel replies, "" Would it help?"" It wouldn't surprise me if Mark Rylance as Abel is nominated for a Best Supporting Actor Award. He is really good. This was history being made and this story is well told. There is nothing complicated and you always know what is going on. However, I was not aware that Donovan also wanted to get Pryor out of Russia as part of the deal. Tom Hanks as James Donovan in this role is perfect. As always.Unlike most spy stories, there really is no tension in here, but there is some suspense later on when the spy swap is supposed to take place at the Glienicke Bridge and at Checkpoint Charlie. Oh, oh.Notables: Alan Alda, Jesse PlemonsAll in all, well told and now you know the rest of the story. Stay tuned to the ending when the credits run to find out what happened to everyone. (8/10)Violence: Yes, some not much. Sex: No. Nudity: No. Language: Two F-bombs only; and brief small stuff.","
            5/10
            "
"Bridge of Spies","plasmapilot","19 August 2021","I remember this important event from my younger years, although the media didn't provide the whole story as usual. I appreciated learning the backstory regarding this incident, because it was a covert operation at the time, & the public received relatively little information. TOM HANKS was dynamic as always & Spielberg brought this historic event alive like only he could. Everything captivated me to the end. I had no idea what was involved in carrying this true story to conclusion! Great watch for me!","
            2/10
            "
"Bridge of Spies","AudioFileZ","24 October 2015","The first crisis of the cold war is hardly remembered as both The Bay of Pigs and Cuban Missile Crisis have eclipsed the debacle of captured U2 pilot Gary Powers and Soviet spy Rudolf Abel. Bridge of Spies, aptly named is Steven Spielberg's moving, and entertaining, big-screen correction of, perhaps, the mostly forgotten story of the first major diplomacy between the superpowers in the avoiding thermo-nuclear war.The story revolves around a somewhat obscure attorney and great American (at least prior to the events depicted) James Donovan. A brittle serendipitous stage of events, uniquely, fell into place as ""the sum of all fears"" began to reach a fever-pitch from which an unlikely chain of events thrust insurance attorney Donovan into the spotlight. It was not an enviable spotlight for Donovan as his only purpose was to avert any possibility of Rudolf Abel not being professionally represented in what could be an international incident.It was believed a swift and certain verdict of guilty with the death penalty would be reached justly. The message would be the U.S.A. is fair and just, but unwavering in intent. There was only one thing, Donovan was nobody's lackey.To James Donovan being a red-blooded American meant first and foremost upholding the constitution because it is what separated America from all other nations. Donovan believed any accused human, citizen or not, gets the rights guaranteed by the constitution in a U.S. court of law. While he didn't wholly succeed at first he set a series of events in motion that ended up defining post World War II détente. Spielberg masterly brings this story of a man who steps forward to embody something greater than himself at great cost. Fighting for something larger,he not only defines himself, but who we are as a nation. In the interim, before the righteousness the man stands on is actually embraced he may just be labeled a pariah, there's no doubt Donovan was being the target of many death threats. And without the lack of support from his family and employer. Slowly though his moral wisdom rises to save two men from prison and a nation from greater threat of nuclear war. This is a piece of American history very deserving to be retold, sure for entertainment, but also for our inspection. A real defining moment in history whose good set a precedent. This is, another of Tom Hank's finest moments. He captures the essence of a man whose time to become something more curiously fell into place. This, combined with the impeccable period sets and concisely powerful writing, make Bridge of Spies a very important movie that celebrates a lesser known historical event; an event which still defines how two mortal enemies can achieve a kind of peaceful outcome. I give this movie my highest recommendation and could care less even if there is slight artistic freedom interwoven; it gets the big things right and makes me proud. We need more men like James Donovan...maybe more than ever.","
            10/10
            "
