"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Incredibles 2","bj-bijaya","28 June 2018","Let's get straight to the point. I don't need to write SPOILERS here, simply because Incredibles 2 is exactly like its predecessor - The Incredibles.The Incredibles is still my favorite film. But with so much of anticipation and expectation, watching the second edition made me feel just that, ""I was watching The Incredibles again!""The Incredibles starts off after Mr. Incredible wrecks the city. Same thing in II. The family has to go under hinding. Same thing in II. Someone has to take up being a superhero again. Same thing in II. One parent is caught up with parenting. Same thing in II. The fan becomes the superhero. Same thing in II. Parents get into trouble. Same thing in II. Children save the day. Same thing in II. Bigger eminent threats arrive and everyone joins hand to become the Incredibles. Same thing in II. The villain is destroyed by his own stupidity. Same thing in II. The daughter finally gets the guy. Same thing in II.Director / Writer Brad Bird took a genius step over a span of more than a decade to come up with a story that could well become the second part. He Xerox'ed the first film, hoping that young minds would not realize. But what he did not expect is that there are REAL Incredibles fans out there, and they do remember every scene, every dialogue of the film. Wrong move, Mr. Bird.And yes, the action sequences are way less in this IInd version. One more star taken away just for considering the fans dumb.","
            9/10
            "
"Incredibles 2","vinniec-53536","14 March 2019","'Incredibles 2' picks up right where it's predecessor, 'The Incredibles' left off, with the titular heroes, the Parr family, thrust into an exciting new adventure. The plot focuses on Helen Parr, aka Elastigirl, with the help of millionaire businessman Winston Deavor and his sister Evelyn, trying to make superheroes legal again, while Bob Parr, aka Mr. Incredible, stays home with the kids. When a new villain emerges with a dangerous plan to turn the general populace against Supers, the Incredibles, along with family-friend Frozone, must band together to stop the rogue. I found it humorous how Bob and Helen's roles are reversed from the first film, but it's refreshing and it works. I found the story very compelling, with the perfect combination of action, mystery, suspense, and humor. Unfortunately, the film's antagonist, The Screenslaver, isn't as compelling as the first film's villain, Syndrome. Screenslaver's identity is kept hidden for most of the film, with clues here and there to keep you guessing. Ultimately, it's not too difficult to figure out who is under the mask, but it's still an interesting mystery. Most of the cast from 'The Incredibles' returns for the sequel, and once again do a stellar job. The animation has greatly improved from the first film, with the characters and scenery looking better and more realistic than ever. One aspect of this film I especially enjoyed is that we see more of the Parr family working together to take down the bad guy, with even the kids, Dash and Violet, helping to save the day. The film's standout character is without a doubt the Parr family's youngest member, Jack-Jack, who is a delight to watch and steals every scene he is in. Overall, 'Incredibles 2' is pure fun and enjoyment from beginning to end, and I actually enjoyed it more than the first. Much like 'The Incredibles', the film's ending leaves the door open for another installment, and I immensely hope we get to see 'Incredibles 3' one day, because I can't get enough of this 'Super' family.My Rating: 9.5/10","
            8/10
            "
"Incredibles 2","CriticalOfEverything","28 July 2018","Whilst I didn't expect it to top the original, I can safely say that Incredibles 2 is a little bit below, but in terms of enjoyment I'd say it's about on par.The story sort of follows the same structure of the original, but still has enough new ideas to make it stand out as different.The writing is funnier than the original, hell sometimes it's outrageously funny. But it's still pretty dark at points like the original, so you don't have to worry if you think The Incredibles has been dumbed down to a full on comedy.There's a lot more action than the original, which is a good thing because it IS a superhero movie, but it isn't completely filled to the brim with ongoing action so there's time for actual storytelling and plot progression.The animation is absolutely fantastic. It's stunningly detailed, expressive and stylish. Just like the first Incredibles, actually, except the fact that Incredibles 2 is obviously going to look grander than it's predecessor from 14 years ago.The characters are still great and they haven't changed a bit, all of them are just as lovable as before. But the new villain, Screenslaver, is quite a disappointment. Screenslaver's a decent villain, but when compared to Syndrome there's a clear step down. Plus, the twist for who Screenslaver is is very predictable and I could see it coming a mile away.The soundtrack is fantastic, it's great to hear the Incredibles theme again after so long and it's used in different styles to match the scene now. Overall, I was pleasantly surprised with this movie. I thought that because modern Pixar is a bit of a mess that I'd get a cash grab but it instead I got a well made and excellent movie that deserves the 2 in it's title. I will just address the whole feminism thing people say it's promoting. YES, there's a slight feminist message that you can only see if you really dig deep for it. But unlike that of the new Star Wars movies, it isn't shoved down your throat and is more ''equal treatment'' than ''kill all the white men'' so stop saying it's propaganda, coming from a male by the way.","
            10/10
            "
"Incredibles 2","Clank_Zoka","15 July 2018","Many people were waiting for a sequel to one of the best animated animated films of all time from Pixar, I still like the first Incredibles to this day, it's funny, thought provoking, relatable, action packed, has great characters, stylish animation that has hasn't aged badly at all and Brad Bird takes a simple premise and plot but made it bigger and relatable and that's what I like about his work like the Iron Giant, Ratatouille and the first Incredibles, so the Incredibles was a child good favourite and I still remember watching it when I was young, one of Pixar's and Brad Bird's best I've seen.So when I heard the sequel was getting released this year, I was really pumped and ready to see the Parr family back in action and trailers certainly helped, now that it finally came on Friday the 13th (least it's wasn't bad luck) in the UK and I got a chance to see it the day after it got released and....... not surprisingly I love it!, it's a little better then the first one honestly, so how did it improve?.Well the plot about Helen Parr or Elastagirl (Holly Hunter) taking Bob or Mr. Incredible's (Craig T. Nelson) role from the first film which is she is been given a oppertunity to bring superheroes to not only help the rest of the Parr family but also try and make superheroes legal again, while Bob takes Helen's role from the first movie which is to look after the kids, Dash, Violet and Jack-Jack while Helen is out to do secret hero work and try and take down a new villain Screenslaver before he hypnotises everyone in the city, so it may be slightly formulaic and predicable, but it sure did a great job of doing the best it can, throughout the whole thing I was hooked on what going on, the plot is executed smoothly and the two plots with Helen and Bob connect quite well with each other, everyone actually has a part to play instead of being there, the movie still has it's great humour and there are some memorable moments of humour that evolves Jack-Jack, there's a subplot with Violet that is having a problem with her date and that got interesting since she's my favourite character in the film series, however as brilliant, clever and well executed the writing is, the movie still has great heart, especially with Bob and Violet, but sometimes it just plays it for laughs instead of taking it seriously which does kind of ruin what makes the Parr family relatable, especially at the restaurants scene which didn't really help, that and the reveal of who Screenslaver is which may not be who you expect but at that reveal moment, it becomes slightly predictable, but those are nitpicks, the movie still has originality, good heart, great laughs, it's actually more adult then kid friendly like the first movie, you care about these characters and it gets more interesting and it all comes together nicely.The animation is a massive upgrade from the first movie, the animation in the first movie did look great back in the day and it hasn't aged badly or anything, but it's starting to look not quite as brilliant as it was in 2004, however I still like it, but this animation has improved a lot, the movie looks more colourful, each character's design may look the same from the first movie but here it has a nice upgrade to them, The Parrs looks so much better, the backgrounds and the city looks more down to earth, when not using their powers, the characters has a smooth but slightly cartoon movement, but it's mostly down-to-earth, the action scenes are very creative and fast, when Jack-Jack or the rest of the Parr family use their powers it actually looks really cool, although if you get seizures from flashing images, i don't recommend this movie though because the villain Screenslaver has TVs that he uses to control his victims and in a fight that has TVs with lots of flashing images, so yeah that can be debatable, but besides that the animation is massively improved from the first movie and it looks fantastic!.The characters are still entertaining and memorable as they were back in 2004, even the new ones has a lot to offer, the Parr family is still great, Helen is a well developed character who gets even more screen time and her plot gets very interesting, Bob still has his funny moments and is still a likeable father, Dash might be annoying to some but I found him entertaining enough, but Jack-Jack and Violet stand out for me, Jack-Jack brings some great laughs with his different powers and Violet is one I found interesting and I did care about her the most besides the Parrs, Lucius Best a.k.a Frozone (Samuel L. Jackson) is still awesome, the new characters are also great, well mostly, Winston Deavor (Bob Odenkirk) is charmingly and delightful character who I like all the way through same with his sister Evelyn (Catherine Keener) although he remind me of Sterling from Cars 3 at times but I still liked his presences, the other superheroes like Voyd, Brick, Reflux, He-Lectrix are basically just other heroes but they do play a part like i said before, the villain Screenslaver had potential to be a great villain but came out as disappointing, the reveal of who the Screenslaver is can come off as predictable and the villain's plan did start off interesting but then it made no sense and Buddy Pine is so much better, but how can I forget Edna Mode voiced by the director himself Brad Bird, she still is really fascinating, funny and very entertaining when it comes to her and Jack-Jack, but at-least the voice acting is still amazing, Craig T. Nelson, Holly Hunter, Samuel L. Jackson return and they are still great as they were before, the new ones like Catherine Keener, Bob Odenkirk, Sophia Bush, Jonathan Banks and many more do a fantastic job as well, but even with a weak villain, these characters old and new are still loveable and wonderful just how they should be.So maybe not quite as well crafted and important as the first film, but it still has what made the first movie amazing, it has an engaging and original plot, the animation is fantastic as always, loveable characters with great voice acting, really good humour with great heart and amazing action, this is high recommendation, if you love Pixar, the Incredibles or superheroes, please do go check this one out, along with Deadpool 2, this is one of the funniest superhero films of this year, I can't wait to see what Brad Bird makes next.Of course I'm going to give Incredibles 2 a 10/10!.","
            3/10
            "
"Incredibles 2","bornbranded","17 June 2018","This movie is getting so many effusive critic and fan reviews, of which I did not know until after I saw it. I was hoping, after logging onto my IMDB account, to see a bunch of concurring negative opinions that could have made me say 'You should have looked at IMDB, before seeing this turkey.' What I see, instead, is shocking. I must say the same thing about Isle of Dogs - I don't know how you people like that (or this) film.  Best part of the night out, for seeing I2, was this Asian themed animated short that comes before the main showing of Incredibles 2. Incredibles 2, itself, lacked a good story, the twist could be seen coming a million miles away, and it had absolutely no irony or complexity to the characters. Characters were all one-dimensional, stereotypical and uninteresting.As someone who enjoyed the original, I am disgusted with how much praise and money a third rate film like this has garnered, when so many other films have merited much more attention than this piece of crap.","
            4/10
            "
"Incredibles 2","Neptune165","18 October 2019","Fun, but stupid writing. i was so disappointed, i watched the first movie just to compare and it definitely isn't better than the first one. I felt like I was always waiting for the main story to begin but it seemed like it never did and felt cliche. This movie was really bad in my opinion. love the characters, love the animation, the plot sucks & doesn't make much sense considering the first film. if u watch the first than the second you will be like ""wait what? why r they complaining about supers being illegal??"" the first film already fleshed out that idea, yet this movie pretends as if it didn't. In about the first hour i lost interest i just didn't care anymore the first one was classic and waited to long to make a 2nd. Not gonna lie i felt they went a little to hard on the feminist stuff. AND I SUPPORT LEAD FEMALE ROLES. In the first one bob leaves and does what he has to do but in the movie the women comes and saves him. See? The first movie was perfect. However in this one bob suffers with the kids. Kinda like oh idk the implication that a man can't do it like a woman can. Kinda sucks but I hope the 3rd one can fix and kinda ""battle of the sexes"" bs however cool that bob kept It together. just let me enjoy an animated movie about superheroes without throwing that feminist stuff in my face every 2 seconds. If I watch superheroes I want to see them having adventures, that's the point. if I wanted to see ""family problems"" ""parents taking care of the kids"" and all that.","
            9/10
            "
"Incredibles 2","iquine","3 June 2022","What an animated movie should be like. Makes excellent use of the medium. This time around, super heroes are still illegal but a wealthy guy wants to change the perception of them to help them help society while also putting less burden on the insurance companies. So he decides to use Elastic Girl to kickstart positive PR. Leading Mr. Incredible to become a Mr. Mom type figure and all the hijinks around that add much humor. To top it off, now baby Jack-Jack's super powers being to emerge at unexpected times. Will Jack-Jack be a new helping hand to stop Screenslaver and his evil mind control plan? As with the first one, lots of good fun with an abundance of entertaining situations; action and humor. Top notch animation as well.","
            5/10
            "
"Incredibles 2","henry8-3","5 September 2019","Super heroes are illegal, but a huge conglomerate run by a very rich man and his sister comes to the Incredibles rescue by promoting specifically the talents of Elastagirl.Wonderful animation and impressive set pieces do not entirely hide that this isn't as much fun as the first one. Everyone does their stuff perfectly well, but laughs are few and far between and it just doesn't quite live up to its promise. Shame.","
            2/10
            "
"Incredibles 2","admin-16582","23 July 2018","This movie is not about family like the first one!Having a strong female lead is great, but emphasizing their superiority over men, over and over, joke after joke, just made this movie unbearable. That is not equality!The first Incredibles movie brought the entire family together as a whole and was solid, one of my all time favorites. Even though the Incredibles 2 started off good and it was funny (at first) with how Mr Incredible had a hard time with the kids, it never ended. As the movie goes on and on you soon realize what's happening because it's not subtle. The boys can't play because their masculinity is too destructive, so Elastigirl has to go solo to restore their image, but she's really just being tricked by an even smarter female who has an idiot for a brother (he just happens to be the President of a huge telcom company). Violet's character is developed as she matures and is beginning to understand the world as well as her powers. But, Mr Incredible and Dash are just kinda punching bags to make fun of and serve no other purpose. Other than us seeing all the powers Jack Jack has, he really doesn't do anything either other than cause problems. Sure near the end the whole family sort of gets involved, but they're mostly just taking turns running after Jack Jack. The movie really should have been called ""Elastigirl and Friends"".To sum it up, the story was boring and predictable. They had a certain direction to follow with the feminist agenda and the writers probably did the best they could. But if you think I'm crazy, even the film's producer Nicole Paradis Grindle confirmed that its feminist premise was years in the making. This movie taught my daughters that family only gets in the way, masculinity is dangerous, men are stupid, and women are victims. It's worth noting that my first review was declined by the IMDb staff using a general ""does not meet guidelines"" reason, which simply means that person doesn't agree with me and chose to censor my review. This is my opinion and view of the movie, and your bias should not be used to censor your opposition to further promote your agenda.","
            3/10
            "
"Incredibles 2","d-j-dekok","9 July 2018","Just got home from the 3-D version. The crowning touch would have been Helen Reddy singing ""I am Woman"" during the end credits. Once again, Disney ruins a good brand, and once again, people will be like so many sheep and attend it with their kids because Disney. What a waste of two hours. I did enjoy laughing at Jack-Jack's antics with my wife and daughter, but the rest? Not so much. Save the PC crap for your next Joan Baez biopic.","
            8/10
            "
"Incredibles 2","ironhorse_iv","21 July 2018","Following the success of 2004's Pixar Animation Studio's computer-animated superhero film 'The Incredibles', Walt Disney Pictures really wanted a sequel. However, writer & director, Brad Bird held off development to do other films. It wasn't until his last movie, 2015's 'Tomorrowland', bomb at theaters, that he returned to the project, in order to make the producers happy, while also try to salvage what left of his career. Because of that, I don't think, personally, Bird had the same heart & desirer for this, like he had, during the original. After all, it kinda shows in this film's script. Without spoiling the movie, too much, the story is pretty much a rethread, just with more poorly done foreshadowing and callbacks. Instead of Mr. Incredible/Bob Parr (Voiced by Craig Nelson) being recruited by a private company to do superhero work. This time, it's his wife, Helen/Elastigirl (Voiced by Holly Hunter) being chosen to, and now, Bob is the one, stuck at home, stressing out, while taking care of the kids. The only few differences comes from the overall tone. The first movie's is a little more fun & unique, as it portray superheroes in an bright, gratuitous 1960s spy genre adventure style, while the sequel takes the more murky atmospheric neo noir pulp detective mixed with 'Body Snatchers' horror approach to the main story. Because of that, the movie's vibrant, retro mid-century designs are not that endearingly nor as beautiful to look at, like the original. Thus, making the movie, a bit misty. Parts of the movie, was even hard to watch for some audiences, as the strobe lights used in the villain fight scenes cause them to suffer epilepsy. As for the rest of the action. While, less violent & fewer body count than the first movie, it was entertaining, but it lacks the overall family dynamics for a film called 'Incredibles 2'. They barely team up in this film. It's sad, because the climactic battle of the original, made them seem like they would fight crime together, regardless, what laws may say, and what challenges may come. Yet, the sequel drawn out, unnecessary excuses for the family, not to. It's highly annoying, because, the kids at this point, are very knowledgeable with their powers, when face with danger. As for the struggles of them, living in a 'herd morality' society. It's not that fresh nor does it make any sense worth continuing in the context of the last movie. That clash of beliefs has already been tackle greatly with the Übermensch through man-made technology VS Natural God-Given Abilities storyline from the original. It didn't need to be, recycled yet, again with a similar, yet predictable new villain. Nevertheless, I kinda dig the smart cautionary tale of allowing the perception of media to supplanted reality & dictated control of our lives for good, or for wicked means. That part of the main story was somewhat captivating to watch. Too bad, it wasn't explore to its fullest, due to the many interferes from producers. Just think, how much more powerful, the film could had been, if they went with the original idea; superheroes vs computer AI. The same can be said, if they kept the baby storyline as the main plot. The idea of uncontrollable somewhat powerful toddler wrecking society with his body horror could had been very fascinating. Sadly, instead, the movie choose to moves around, way too much with too many mini different subplots. Thus, making the sequel, a little unfocused, badly paced, & muddled. Not only that, but also full of jarring plot-holes, bigger than the school on Saturday debate and the Elastigirl hypoxia question. After all, one of the hardest things to believe, in the movie, is that the family doesn't know, about the baby's powers within the three months, timespan, they spent together in a cramped motel. I can go with the idea that the villain from the last movie, not killing all the superheroes, due to them, not being well-known, but the idea that the family doesn't see the baby's abilities really did take me out of the movie. Nevertheless, the story, is a lot better than non-canon 2005's video game 'Rise of the Underminer', but not unique enough to outdo the 2009 non-canon comic adaptation of the first film. It was bit lackluster in creative in that sense. As for the jokes. It was a mixed bag. Some of them, flew over my head, such as the 'New Math' sequence. Being a millennial, I didn't get it, but most of the others jokes, were funny. The only one that I had a problem with, is the joke with the baby fighting the raccoon. It's not like the animal was stealing, anything of value. It was just searching for crumbs to eat in the trash. That sequence make the baby, look like a total psychopath. Despite that, the animation overall for the movie was pretty damn good. Since, Pixar no longer, used the same computer systems from the original. They had to create everything from scratch. Because of that, we got more crisp, vibrant and detailed effects. It really does look amazing. With the exception of a few performers, most of the original voice actors and actresses returned to their respective characters. This is a bit impressive given how long the production gap was. Not only that, but they were all great in their roles. As for the newcomers, they were alright. However, nobody from that field was really that memorable. As for the music; composer, Michael Giacchino's jazzy score for this movie was just as good as the first film. The nostalgic tunes were catchy to listen to. Overall: In the end, ""Incredibles 2' still turn out to be, somewhat great; even if it doesn't match the majesty of other Pixar sequels. Still, I think a lot of people will enjoy this film. It delivers as much of the joy, pathos, and adventure as the original. It's worth the price of admission. It's super, too.","
            9/10
            "
"Incredibles 2","CANpatbuck3664","22 June 2018","The animation in the original was great but this movie took it another leap forward. Having seen the original so many times, it took me a bit to adjust to it, but the movie never ceased to beautiful or have something imaginative. The attention to detail is insane (Bird has a reputation for being nitpicky, so much so that the animators of the original partially modelled the character Syndrome after him) and there was never a moment was I wasn't impressed or even blown away by how stunning this movie was. Adding on top of that, I would stack the action scenes in this movie up against any modern superhero blockbuster. They are thrilling, and I would even say astounding. My favourite was the runaway train scene. I hate to keep playing the same note, but I think the visual style in Incredibles 2 is as impressive if not more than any animated movie I've seen in the past couple of years. I also understand the worry about triggering epilepsy because one of the fights features a lot of flashing lights. I thought it was a sensational scene but the warning is warranted.Moving from the animation to the characters, Bird and his team do a good job developing the familiar and introducing the new. Instead of Bob/Mr. Incredible (Craig T. Nelson) being the main character, the focus shifts to Helen/Elastigirl (Holly Hunter). I was worried when I saw the trailer, not because Helen was the hero, she's a great character and my trepidation was never about the story having a feminist slant. But the husband not being able to handle the family duties is a tired thing, it's been done over and over and this movie calling attention to it seemed counterproductive. Is anyone offended by a stay-at-home dad? It was a temporary arrangement and I feel like we've gotten past that being weird. Anyway, Elastigirl is a great hero and her narrative was compelling. I liked how she bounced off of her new corporate backers Winston Deaver (Bob Odenkirk) and Evelyn Deavor (Catherine Keener) and while those character play to the actor's strengths (Winston isn't Saul Goodman but he's not too far off), they had plenty of personality. I'll talk more about Bob later, but I also liked how Violet (Sarah Vowell) and Dash (Huck Milner) hugged the line between having issues yet not being too bratty. Violet is pretty moody throughout the course of the movie, but they give her a nice moment near the end that compensates. Luscius/Frozone (Samuel L. Jackson) is a funny returning character but he drifts in and out of the movie, I would have liked him to have more screen time. Everyone's favourite characters are back in Edna Mode (Brad Bird) and Jack-Jack. Jack-Jack was a riot and I loved almost every second we got to spend with him. Edna stole the show in the original and while she doesn't get more screen time, her appearance is pitch perfect. They go with the less is more plan with her and she's just as effective as Bob's suit designer/confidant. 
Looking back on the trailer, a lot of the more annoying moments actually ended up being some of the better bits of the movie. Bob trying to handle Jack-Jack's endlessly varied power set was hilarious and although the movie centres around Elastigirl, the war on the home front occupied my attention completely. I still did find some minor problems however. Incredibles 2 shows off Helen's abilities superbly and she capably anchors the film. But on the downside, I thought the movie betrayed Bob's abilities as a superhero. He defeated a robot in the original that killed dozens of other heroes, yet he can't handle someone who has never tested their abilities in the field? I approve that the movie put Mr. and Mrs. Incredible on more equal footing (I'm also good with Helen being the more professional hero which is what Incredibles 2 seems to insinuate) but they didn't have to bring Bob down to build up Helen. I wish we had gotten more opportunities to see the family fight together as a team. As the trailer shows, the family each has their moments but rarely as a group. It doesn't detract from the action but the fight scenes with the group together were wonderful in the original and I wanted more of that. I would also comment that a lot of the subtext is going to fly over a younger kid's head. Its nice that they include adult friendly banter about complex issues, all the best family movies can appeal both to adults and kids. But I doubt kids are going to understand much of the debate that fuels the villain's motivations. I watched the original entry before going to see this and it only inflated high expectations. The Incredibles is a masterpiece and it should be regarded as one of the best superhero movies ever made. This movie had a lot to live up to and despite some minor stumbles, I think Incredibles 2 comes close. It boasts some phenomenal action, the animation is top notch and while some of the story elements were better handled then others, I still left the theatre impressed. At worst, I took a couple of small issues with the progression of some of the characters, which is a relatively minor complaint. If you've been waiting for another adventure with the Incredibles, I think you're going to be pleased. Pixar makes phenomenal movies when they're firing on all cylinders and this movie is no exception. I highly recommend this to fans of the original and newcomers alike.","
            8/10
            "
"Incredibles 2","pjgs200","23 June 2018","Incredibles 2 was a great movie. The characters were all written wonderfully, it's genuinely funny and loads of fun to watch, and it's a satisfying sequel to the 2004 film that brought joy to the whole family. While watching this film, there were moments where I actually said ""this is awesome"" while watching the film. It's just so great to see these superheroes back in action after 14 years, and it's funny and exciting throughout. I loved seeing the whole family trying to resolve issues while fighting crime.I do think that the villain in the film was both underdeveloped and pretty easy to spot. From the first time we meet her and her brother, we know something's up, so it wasn't a surprise that one of them was the bad guy. I also think that the scene where Elastigirl is in that electric cage was a bit of a mistake on the part of the animators and the directors. Although I don't have epilepsy, it was still uncomfortable to watch, and that scene makes it harder for those who do have epilepsy to enjoy the film. Overall, Incredibles 2 was a really fun and satisfying movie. 8 out of 10","
            9/10
            "
"Incredibles 2","wolfdog-34851","26 October 2018","Incredibles 2 delvers as a perect sequel to the original. This is a film made for all ages (except it seems some bible-belt Americans who think ""hell"" and ""damned"" are swear words - i hope these people never visit Australia as they will drop dead at the language used in every day conversation here!""Taking a more Elastigirl-centric perspective we get plenty of action and the whole Incredi-family gets involved in saving the day.Very exciting and clever I particularly loved the Jack-Jack scenes with the raccoon.Great fun for fans of the original and kids alike. A worthy entertaining sequel","
            1/10
            "
"Incredibles 2","palacerevolution2000","23 April 2020","And by staggering, I mean that I am at a loss for word to impart just how unfunny this show is. why even bother with animation? Every ounce of fun, or humor has been wrung out of this. To make sure that no one in any way could be offended; to even imagine the thought of it. Why are these kids talking like adults? Like the most colorless, boring adults? These are the type of films that kids are supposed to be rolling over laughing. I have sat with kids watching this, and they were utterly silent.","
            1/10
            "
"Incredibles 2","jmandawg","18 June 2018","SPOILER: Ok, i went to see this for my step sons birthday, needless to say we all left the movie disappointed, super predictible storyline, really dumb story. You basically know who the bad guy is right after they are introduced. The storyline seems like something from a scooby doo episode except not as good. This movie should have been a straight to video releases. I don't know why everyone is giving this movie such rave review. Maybe they just enjoy watching a baby shoot laser beams from their eyes and that satisfies them. As always, you have to compare this to the few 'perfect' movies out there. Compared to The Transformers animated movie, I'd have to give this movie one star. Also they had way too many shots of elasti-girls butt, which just looks awkward and gross. Don't waste your money folks.","
            7/10
            "
"Incredibles 2","Jared_Andrews","19 June 2018","Fourteen years after the original, writer/director Brad Bird returns to helm the second installment of The Incredibles. The movie landscape has changed greatly since then. Many moviegoers may not realize that The Incredibles came out four years before Iron-Man, which launched the ""Marvel MCU."" So, for any fans who love superhero movies, don't just thank Robert Downey Jr. for kicking things off. Thank Brad Bird. For fans who are tired of the oversaturation of superhero movies, still thank Brad Bird because The Incredibles is a truly wonderful film.The sequel doesn't quite reach the lofty standard of the original, which would have been nearly impossible, what with the originality and seminal nature of film, the characters and the exceptional villain. But Incredibles 2 does boast improvements to the visuals. I advise you to sit relatively close and take a good look at the detail of every scene. The lighting, the color, the movement-it's all immaculate. In a visual sense, this movie is a marvelous achievement. The weakest aspect of the movie is the villain. The villain is obvious, predictable and unclear in his or her ideology. I get the sense that all the necessary pieces were there, but the filmmakers couldn't quite put together the puzzle. Fear not, the villain's shortcomings are certainly not enough to spoil the movie. It has the appropriate blend of action, thoughtful commentary for the adults and silly jokes for the kids. I opted not to mention the plot at all because I thought, ""why bother?"" The Incredibles have to stop a villain, and they also deal with other issues. Great, you get it. Now go see this movie.","
            9/10
            "
"Incredibles 2","highmarksreviews","12 July 2018","The Incredibles 2 has finally arrived and after a long wait does what few sequels can and probably should. It lives to the hype in the best of ways possible. Worth noting is that this movie might just be one of Pixar's most visually stunning and vibrantly animated pieces yet and that just adds extra atmosphere. The cast is terrific, with welcome returns from fan favourites giving solid performances to the franchise's fully realised characters. The story is simple, yet interesting and has several side elements that are incorporated very well. The idea of a larger superhero world and their legality is discussed with a narrative that is surprisingly mature and conscious of the message it wants to convey. The action and overall spectacle is beautiful and creative, even if its not as large-scale or grand as the first one. I will say though, Incredibles 2 has gorgeous scenery, an awesome cast and a great story, but it has a villain problem. ScreenSlaver isn't really connected to the world in any meaningful way and ends up being a one-off baddie with only a few memorable moments. But, in the end, the movie is still a win, and manages to tie up loose ends from the first and open up new doors for possible new instalments, which I honestly hope are yet to come.
 
The good: Visual design and clean animation, Performances from the cast, Good story that tied into the original, Great new characters as well as recurring older ones, Creative and vibrant action sequencesThe bad: Main villain is a little off and forgettable, Some characters may feel a little under-utilised at times","
            2/10
            "
"Incredibles 2","robert_fager-200-64760","30 June 2018","The film features a story of a successful wife and the husband being threatened by it and having to deal with child raising. Hi-hum. This is the 21st century. Why not instead have a husband that ISN'T threatened by a successful wife and doesn't have male ego problems?
The villain is predictable from a mile away. 
I found it all in engaging.","
            2/10
            "
"Incredibles 2","saurabhkas","18 June 2018","This movie was a drag. Surprised even after 14 years they couldn't come up with anything interesting. Plus the short Japanese film at the start almost made me throw-up. I thought that was the popcorn but The ticket checker confirmed it was the movie. Characters were all annoying. I loved the original but this sure is one to be skipped","
            4/10
            "
"Incredibles 2","wumbi","14 December 2021","Totally unnecessary sequel that doesn't even explores anything new. The story picked up right after the first movie and it's the most predictable thing ever. Characters behaviors changed drastically and the villain is just bland and her motivation makes no sense. They didn't put any effort into writing an actual story, instead they put a dumb silly baby so everyone can just laugh and forget about how awful this cash grab sequel is.","
            1/10
            "
"Incredibles 2","IsabelM11","23 July 2018","(I'll try to keep spoilers to a minimum)
I really don't know what to say about this film.As someone who absolutely loved the first one and went into this one desiring to love it as well, I was extremely disappointed and just incredibly confused. I have a number of issues with it, but let's get into the first one.Tone: Not every film in a series/sequence needs to maintain consistent tone, I get that. But the first film has always stood out from other animated movies, because of its serious tone and mature themes (children and adults can enjoy it). This movie feels like a different franchise entirely. It lacks all the high stakes, emotion, and seriousness of the first film. Consider just a couple moments from the first film: the plane crash scene, the scene where Mr. Incredible threatens to kill Mirage, the scene where Buddy gives his ""it's bigger, it's badder"" monologue, the scene where Mr. Incredible realizes his fellow supers are dead and is then absorbed by black slime, or when Elastigirl considers that Mr. Incredible might be having an affair when she finds a white hair. Any one of these scenes is more complex, emotional, and interesting than the entire Incredibles 2 film. The second movie lacks any sense of stakes or seriousness. It felt like the most dumbed down version imaginable. The first film was so smart in its approach and dialogue, and the characters felt realistic and intelligent (the fight between Elastigirl and Bob when he comes home late). This film has lost all of that completely. For example, the scene where Elastigirl is talking to the sister and says ""are you asking the believer or the cynic?"" was possibly the most cringe-worthy, out of place dialogue I've ever heard. Like they were trying to intellectualize a moment so hard it just felt forced. Even the color scheme of this movie felt jarringly different and so saturated, like the colors were turned up to the max. The first film had a color story that made sense: it's grey and depressing when Bob is working, explosion of color once you get to Nomanasan. There's a development of color that is both metaphoric and makes sense. This film's color story felt childish, which would be fine if it was just a children's movie. But it's apart of a franchise that's first film was an iconic masterpiece with mature yet fun themes, and in that respect it is seriously disappointing and difficult to watch.Plot: Most predictable plot ever made. As soon as you see it, you know the siblings (sister) will turn out to be bad, and that she's controlling screen slaver. And of course Elastigirl finally gets her turn to save the world and Mr. Incredible + family will have to go save her (a reversal of the first movie that at first seems creative then becomes almost too predictable). And I have major issues with the villain. They are literally fighting people who can be calmed down if they just remove goggles. Characters: What happened with the characters? They were all dumbed down versions of themselves. Even that scene with Dash where he can't pronounce decimals, which was supposed to be family friendly and cute, was just irritating and felt dumb for his character. Elastigirl was over the top to the point where she didn't feel like herself. Bob was the... same? I guess, but had zero development. Violet, who I get is going through her angsty teen thing, is okay. Even the minor characters, Edna aside who was fine, like the guy who helps them relocate each year was off. In the first film I appreciated his seriousness and matter of fact style, which appeared cold but you could tell he actually cared. Even he felt crazy different. It actually hurts me to continue critiquing this film, so I'll stop there despite the many other issues I had with it.","
            3/10
            "
